id,phy,clas,ord,fam,gen,tx,txa
3764,Arthropoda,Hexanauplia,Harpacticoida,Paramesochridae,Leptopsyllus,Leptopsyllus (Leptopsyllus) elongatus,Leptopsyllus (Leptopsyllus) elongatus
3765,Arthropoda,Malacostraca,Cumacea,Diastylidae,Leptostylis,Leptostylis,Leptostylis
3766,Arthropoda,Malacostraca,Cumacea,Diastylidae,Leptostylis,Leptostylis ampullacea,Leptostylis ampullacea
3767,Arthropoda,Malacostraca,Cumacea,Diastylidae,Leptostylis,Leptostylis longimana,Leptostylis longimana
3768,Arthropoda,Malacostraca,Cumacea,Diastylidae,Leptostylis,Leptostylis macrura,Leptostylis macrura
3769,Arthropoda,Malacostraca,Cumacea,Diastylidae,Leptostylis,Leptostylis villosa,Leptostylis villosa
3770,Echinodermata,Holothuroidea,Apodida,Synaptidae,Leptosynapta,Leptosynapta,Leptosynapta
3771,Echinodermata,Holothuroidea,Apodida,Synaptidae,Leptosynapta,Leptosynapta bergensis,Leptosynapta bergensis
3772,Echinodermata,Holothuroidea,Apodida,Synaptidae,Leptosynapta,Leptosynapta cruenta,Leptosynapta cruenta
3773,Echinodermata,Holothuroidea,Apodida,Synaptidae,Leptosynapta,Leptosynapta decaria,Leptosynapta decaria
3774,Echinodermata,Holothuroidea,Apodida,Synaptidae,Leptosynapta,Leptosynapta galliennii,Leptosynapta galliennii
3775,Echinodermata,Holothuroidea,Apodida,Synaptidae,Leptosynapta,Leptosynapta inhaerans,Leptosynapta inhaerens
3776,Echinodermata,Holothuroidea,Apodida,Synaptidae,Leptosynapta,Leptosynapta inhaerens,Leptosynapta inhaerens
3777,Echinodermata,Holothuroidea,Apodida,Synaptidae,Leptosynapta,Leptosynapta minuta,Leptosynapta minuta
3778,Cnidaria,Hydrozoa,Leptothecata,,,Leptothecata,Leptothecata
3779,Cnidaria,Hydrozoa,Leptothecata,,,LEPTOTHECATA,Leptothecata
6025,Cnidaria,Hydrozoa,Leptothecata,,,PROBOSCOIDA,Leptothecata
3780,Arthropoda,Hexanauplia,Kentrogonida,Lernaeodiscidae,Lernaeodiscus,Lernaeodiscus,Lernaeodiscus
3781,Porifera,Calcarea,Leucosolenida,Grantiidae,Leucandra,Leucandra ananas,Leucandra ananas
3790,Porifera,Calcarea,Baerida,Baeriidae,Leucandra,Leuconia gossei,Leucandra gossei
3783,Cnidaria,Hydrozoa,Anthoathecata,Pandeidae,Leuckartiara,Leuckartiara,Leuckartiara
3784,Cnidaria,Hydrozoa,Anthoathecata,Pandeidae,Leuckartiara,Leuckartiara octona,Leuckartiara octona
5471,Cnidaria,Hydrozoa,Anthoathecata,Bougainvilliidae,Leuckartiara,Perigonimus repens,Leuckartiara octona
5472,Cnidaria,Hydrozoa,Anthoathecata,Bougainvilliidae,Leuckartiara,Perigoninius repens,Leuckartiara octona
3785,Arthropoda,Malacostraca,Cumacea,Leuconidae,Leucon,Leucon,Leucon
3787,Arthropoda,Malacostraca,Cumacea,Leuconidae,Leucon,Leucon (Alytoleucon) pallidus,Leucon (Alytoleucon) pallidus
3805,Arthropoda,Malacostraca,Cumacea,Leuconidae,Leucon,Leucon pallidus,Leucon (Alytoleucon) pallidus
3786,Arthropoda,Malacostraca,Cumacea,Leuconidae,Leucon,Leucon acutirostris,Leucon (Leucon) acutirostris
3795,Arthropoda,Malacostraca,Cumacea,Leuconidae,Leucon,Leucon (Leucon) acutirostris,Leucon (Leucon) acutirostris
3796,Arthropoda,Malacostraca,Cumacea,Leuconidae,Leucon,Leucon (Leucon) affinis,Leucon (Leucon) affinis
3788,Arthropoda,Malacostraca,Cumacea,Leuconidae,Leucon,Leucon fulvus,Leucon (Leucon) fulvus
3797,Arthropoda,Malacostraca,Cumacea,Leuconidae,Leucon,Leucon (Leucon) mediterraneus,Leucon (Leucon) mediterraneus
3798,Arthropoda,Malacostraca,Cumacea,Leuconidae,Leucon,Leucon (Leucon) nasica,Leucon (Leucon) nasica
3799,Arthropoda,Malacostraca,Cumacea,Leuconidae,Leucon,Leucon Leucon nasica,Leucon (Leucon) nasica
3804,Arthropoda,Malacostraca,Cumacea,Leuconidae,Leucon,Leucon nasica,Leucon (Leucon) nasica
3800,Arthropoda,Malacostraca,Cumacea,Leuconidae,Leucon,Leucon (Leucon) nasicoides,Leucon (Leucon) nasicoides
3801,Arthropoda,Malacostraca,Cumacea,Leuconidae,Leucon,Leucon (Leucon) nathorsti,Leucon (Leucon) nathorsti
3802,Arthropoda,Malacostraca,Cumacea,Leuconidae,Leucon,Leucon (Leucon) serratus,Leucon (Leucon) serratus
3803,Arthropoda,Malacostraca,Cumacea,Leuconidae,Leucon,Leucon (Macrauloleucon) siphonatus,Leucon (Macrauloleucon) siphonatus
3789,Porifera,Calcarea,Baerida,Baeriidae,Leuconia,Leuconia,Leuconia
3791,Porifera,Calcarea,Baerida,Baeriidae,Leuconia,Leuconia johnstoni,Leuconia johnstoni
3782,Porifera,Calcarea,Leucosolenida,Grantiidae,Leuconia,Leucandra nivea,Leuconia nivea
3792,Porifera,Calcarea,Baerida,Baeriidae,Leuconia,Leuconia nivea,Leuconia nivea
3793,Arthropoda,Malacostraca,Cumacea,Leuconidae,,Leuconiidae,Leuconidae
3806,Arthropoda,Malacostraca,Decapoda,Leucosiidae,,Leucosiidae,Leucosiidae
3807,Porifera,Calcarea,Leucosolenida,Leucosoleniidae,Leucosolenia,Leucosolenia,Leucosolenia
3808,Porifera,Calcarea,Leucosolenida,Leucosoleniidae,Leucosolenia,Leucosolenia botryoides,Leucosolenia botryoides
3809,Porifera,Calcarea,Leucosolenida,Leucosoleniidae,Leucosolenia,Leucosolenia complicata,Leucosolenia complicata
3810,Arthropoda,Malacostraca,Amphipoda,Leucothoidae,Leucothoe,Leucothoe,Leucothoe
3811,Arthropoda,Malacostraca,Amphipoda,Leucothoidae,Leucothoe,Leucothoe articulosa,Leucothoe articulosa
3812,Arthropoda,Malacostraca,Amphipoda,Leucothoidae,Leucothoe,Leucothoe brunonis,Leucothoe brunonis
3813,Arthropoda,Malacostraca,Amphipoda,Leucothoidae,Leucothoe,Leucothoe incisa,Leucothoe incisa
3814,Arthropoda,Malacostraca,Amphipoda,Leucothoidae,Leucothoe,Leucothoe liljeborgi,Leucothoe lilljeborgi
3815,Arthropoda,Malacostraca,Amphipoda,Leucothoidae,Leucothoe,Leucothoe lilljeborgi,Leucothoe lilljeborgi
3816,Arthropoda,Malacostraca,Amphipoda,Leucothoidae,Leucothoe,Leucothoe oboa,Leucothoe oboa
3817,Arthropoda,Malacostraca,Amphipoda,Leucothoidae,Leucothoe,Leucothoe occulta,Leucothoe occulta
3818,Arthropoda,Malacostraca,Amphipoda,Leucothoidae,Leucothoe,Leucothoe pachycera,Leucothoe pachycera
3819,Arthropoda,Malacostraca,Amphipoda,Leucothoidae,Leucothoe,Leucothoe procera,Leucothoe procera
3820,Arthropoda,Malacostraca,Amphipoda,Leucothoidae,Leucothoe,Leucothoe richiardii,Leucothoe richiardii
3821,Arthropoda,Malacostraca,Amphipoda,Leucothoidae,Leucothoe,Leucothoe serraticarpa,Leucothoe serraticarpa
3822,Arthropoda,Malacostraca,Amphipoda,Leucothoidae,Leucothoe,Leucothoe spinicarpa,Leucothoe spinicarpa
3823,Arthropoda,Malacostraca,Amphipoda,Leucothoidae,Leucothoe,Leucothoe venetiarum,Leucothoe venetiarum
3824,Arthropoda,Malacostraca,Amphipoda,Leucothoidae,,Leucothoidae,Leucothoidae
3825,Annelida,Polychaeta,,Paraonidae,,Levinsenia,Levinsenia
7121,Annelida,Polychaeta,,Paraonidae,Tauberia,Tauberia,Levinsenia
7122,Annelida,Polychaeta,,Paraonidae,Levinsenia,Tauberia flava,Levinsenia flava
3826,Annelida,Polychaeta,,Paraonidae,Levinsenia,Levinsenia gracilis,Levinsenia gracilis
3827,Annelida,Polychaeta,,Paraonidae,Levinsenia,Levinsenia oculata,Levinsenia oculata
7123,Annelida,Polychaeta,,Paraonidae,Levinsenia,Tauberia uncinata,Levinsenia uncinata
3828,Bryozoa,Stenolaemata,Cyclostomatida,Lichenoporidae,Lichenopora,Lichenopora,Lichenopora
3831,Bryozoa,Stenolaemata,Cyclostomatida,Lichenoporidae,,Lichenoporidae,Lichenoporidae
3832,Arthropoda,Hexanauplia,Cyclopoida,Lichomolgidae,Lichomolgus,Lichomolgus,Lichomolgus
3833,Arthropoda,Malacostraca,Isopoda,Ligiidae,Ligia,Ligia oceanica,Ligia oceanica
3834,Arthropoda,Malacostraca,Amphipoda,Liljeborgiidae,Liljeborgia,Liljeborgia,Liljeborgia
3835,Arthropoda,Malacostraca,Amphipoda,Liljeborgiidae,Liljeborgia,Liljeborgia dellavallei,Liljeborgia dellavallei
3836,Arthropoda,Malacostraca,Amphipoda,Liljeborgiidae,Liljeborgia,Liljeborgia fissicornis,Liljeborgia fissicornis
3843,Arthropoda,Malacostraca,Amphipoda,Liljeborgiidae,Liljeborgia,Lilljeborgia fissicornis,Liljeborgia fissicornis
3837,Arthropoda,Malacostraca,Amphipoda,Liljeborgiidae,Liljeborgia,Liljeborgia kinahani,Liljeborgia kinahani
3838,Arthropoda,Malacostraca,Amphipoda,Liljeborgiidae,Liljeborgia,Liljeborgia macronyx,Liljeborgia macronyx
3839,Arthropoda,Malacostraca,Amphipoda,Liljeborgiidae,Liljeborgia,Liljeborgia pallida,Liljeborgia pallida
3844,Arthropoda,Malacostraca,Amphipoda,Liljeborgiidae,Liljeborgia,Lilljeborgia pallida,Liljeborgia pallida
3840,Arthropoda,Malacostraca,Amphipoda,Liljeborgiidae,Liljeborgia,Liljeborgia psaltrica,Liljeborgia psaltrica
3841,Arthropoda,Malacostraca,Amphipoda,Liljeborgiidae,,Liljeborgiidae,Liljeborgiidae
3845,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Limacia,Limacia,Limacia
3846,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Limacia,Limacia clavigera,Limacia clavigera
3847,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,Limacina retroversa,Limacina retroversa
3848,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Limanda,Limanda limanda,Limanda limanda
3849,Mollusca,Gastropoda,,Limapontiidae,Limapontia,Limapontia,Limapontia
3850,Mollusca,Gastropoda,,Limapontiidae,Limapontia,Limapontia capitata,Limapontia capitata
3851,Mollusca,Gastropoda,,Limapontiidae,Limapontia,Limapontia depressa,Limapontia depressa
3852,Mollusca,Bivalvia,Limida,Limidae,Limaria,Limaria,Limaria
3853,Mollusca,Bivalvia,Limida,Limidae,Limaria,Limaria hians,Limaria hians
3854,Mollusca,Bivalvia,Limida,Limidae,Limaria,Limaria loscombi,Limaria loscombi
3855,Mollusca,Bivalvia,Limida,Limidae,Limaria,Limaria tuberculata,Limaria tuberculata
3856,Mollusca,Bivalvia,Limida,Limidae,Limatula,Limatula,Limatula
3857,Mollusca,Bivalvia,Limida,Limidae,Limatula,Limatula bisecta,Limatula bisecta
3858,Mollusca,Bivalvia,Limida,Limidae,Limatula,Limatula demiradiata,Limatula demiradiata
3859,Mollusca,Bivalvia,Limida,Limidae,Limatula,Limatula gwyni,Limatula gwyni
3860,Mollusca,Bivalvia,Limida,Limidae,Limatula,Limatula hyperborea,Limatula hyperborea
3861,Mollusca,Bivalvia,Limida,Limidae,Limatula,Limatula subauriculata,Limatula subauriculata
3862,Mollusca,Bivalvia,Limida,Limidae,Limatula,Limatula subauriculata Montagu8,Limatula subauriculata
3864,Mollusca,Bivalvia,Limida,Limidae,Limatula,Limatula sulcata,Limatula subauriculata
3863,Mollusca,Bivalvia,Limida,Limidae,Limatula,Limatula subovata,Limatula subovata
3865,Mollusca,Bivalvia,Limida,Limidae,Limea,Limea crassa,Limea crassa
3866,Mollusca,Bivalvia,Limida,Limidae,Limea,Limea sarsi,Limea crassa
3867,Mollusca,Bivalvia,Cardiida,Tellinidae,Limecola,Limecola balthica,Limecola balthica
4080,Mollusca,Bivalvia,Cardiida,Tellinidae,Limecola,Macoma balthica,Limecola balthica
3868,Mollusca,Bivalvia,Limida,Limidae,,Limidae,Limidae
3869,Arthropoda,Insecta,Trichoptera,Limnephilidae,,Limnephilidae,Limnephilidae
3870,Mollusca,Gastropoda,Littorinimorpha,Velutinidae,Limneria,Limneria undata,Limneria undata
3872,Annelida,Clitellata,Haplotaxida,Naididae,Limnodriloides,Limnodriloides,Limnodriloides
3873,Annelida,Clitellata,Haplotaxida,Naididae,Limnodrilus,Limnodrilus,Limnodrilus
3874,Annelida,Clitellata,Haplotaxida,Naididae,Limnodrilus,Limnodrilus hoffmeisteri,Limnodrilus hoffmeisteri
3875,Annelida,Clitellata,Haplotaxida,Naididae,Limnodrilus,Limnodrilus profundicola,Limnodrilus profundicola
3876,Annelida,Clitellata,Haplotaxida,Naididae,Limnodrilus,Limnodrilus udekemianus,Limnodrilus udekemianus
3877,Arthropoda,Malacostraca,Isopoda,Limnoriidae,Limnoria,Limnoria,Limnoria
3878,Arthropoda,Malacostraca,Isopoda,Limnoriidae,Limnoria,Limnoria lignorum,Limnoria lignorum
3879,Arthropoda,Malacostraca,Isopoda,Limnoriidae,Limnoria,Limnoria quadripunctata,Limnoria quadripunctata
3880,Arthropoda,Insecta,Diptera,Limoniidae,,Limoniidae,Limoniidae
3881,Mollusca,Bivalvia,Arcida,Limopsidae,Limopsis,Limopsis,Limopsis
3882,Mollusca,Bivalvia,Arcida,Limopsidae,Limopsis,Limopsis aurita,Limopsis aurita
3883,Mollusca,Bivalvia,Arcida,Limopsidae,Limopsis,Limopsis cristata,Limopsis cristata
3884,Mollusca,Bivalvia,Arcida,Limopsidae,Limopsis,Limopsis minuta,Limopsis minuta
6097,Annelida,Polychaeta,,Protodrilidae,Lindrilus,Protodrilus rubropharyngeus,Lindrilus rubropharyngeus
1416,Nemertea,Anopla,,Cerebratulidae,,Cerebratulidae,Lineidae
3885,Nemertea,Anopla,,Lineidae,,Lineidae,Lineidae
3886,Nemertea,Anopla,,Lineidae,Lineus,Lineus,Lineus
3888,Nemertea,Anopla,,Lineidae,Lineus,Lineus ruber,Lineus ruber
3889,Annelida,Polychaeta,Amphinomida,Amphinomidae,Linopherus,Linopherus,Linopherus
3890,Annelida,Polychaeta,Amphinomida,Amphinomidae,Linopherus,Linopherus canariensis,Linopherus canariensis
3891,Annelida,Polychaeta,Amphinomida,Amphinomidae,Linopherus,Linopherus hemuli,Linopherus hemuli
6139,Annelida,Polychaeta,Amphinomida,Amphinomidae,Linopherus,Pseudeurythoe hemuli,Linopherus hemuli
3892,Mollusca,Bivalvia,Mytilida,Mytilidae,Lioberus,Lioberus agglutinans,Lioberus agglutinans
3893,Arthropoda,Malacostraca,Decapoda,Polybiidae,Liocarcinus,Liocarcinus,Liocarcinus
3895,Arthropoda,Malacostraca,Decapoda,Polybiidae,Liocarcinus,Liocarcinus bolivari,Liocarcinus bolivari
3896,Arthropoda,Malacostraca,Decapoda,Polybiidae,Liocarcinus,Liocarcinus corrugatus,Liocarcinus corrugatus
3897,Arthropoda,Malacostraca,Decapoda,Polybiidae,Liocarcinus,Liocarcinus depurator,Liocarcinus depurator
3898,Arthropoda,Malacostraca,Decapoda,Polybiidae,Liocarcinus,Liocarcinus holsatus,Liocarcinus holsatus
3899,Arthropoda,Malacostraca,Decapoda,Polybiidae,Liocarcinus,Liocarcinus maculatus,Liocarcinus maculatus
3900,Arthropoda,Malacostraca,Decapoda,Polybiidae,Liocarcinus,Liocarcinus marmoreus,Liocarcinus marmoreus
3894,Arthropoda,Malacostraca,Decapoda,Polybiidae,Liocarcinus,Liocarcinus arcuatus,Liocarcinus navigator
3901,Arthropoda,Malacostraca,Decapoda,Polybiidae,Liocarcinus,Liocarcinus navigator,Liocarcinus navigator
3902,Arthropoda,Malacostraca,Decapoda,Polybiidae,Liocarcinus,Liocarcinus pusillus,Liocarcinus pusillus
3903,Arthropoda,Malacostraca,Decapoda,Polybiidae,Liocarcinus,Liocarcinus vernalis,Liocarcinus vernalis
3904,Arthropoda,Malacostraca,Decapoda,Polybiidae,Liocarcinus,Liocarcinus zariquieyi,Liocarcinus zariquieyi
3905,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Liomesus,Liomesis ovum,Liomesus ovum
3906,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Liomesus,Liomesus ovum,Liomesus ovum
3907,Mollusca,Gastropoda,,Pyramidellidae,Liostomia,Liostomia clavula,Liostomia clavula
3908,Chordata,Actinopterygii,Scorpaeniformes,Liparidae,Liparis,Liparis,Liparis
3909,Chordata,Actinopterygii,Scorpaeniformes,Liparidae,Liparis,Liparis liparis,Liparis liparis liparis
3910,Chordata,Actinopterygii,Scorpaeniformes,Liparidae,Liparis,Liparis montagui,Liparis montagui
3911,Annelida,Polychaeta,,Scalibregmatidae,Lipobranchius,Lipobranchius jeffreysii,Lipobranchius jeffreysii
3913,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Liropus,Liropus,Liropus
3914,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Liropus,Liropus elongatus,Liropus elongatus
3915,Chordata,Ascidiacea,Aplousobranchia,Didemnidae,Lissoclinum,Lissoclinum perforatum,Lissoclinum perforatum
3919,Sipuncula,Phascolosomatidea,Aspidosiphonida,Aspidosiphonidae,Lithacrosiphon,Lithacrosiphon cristatus,Lithacrosiphon cristatus
3920,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Lithophyllum,Lithophyllum,Lithophyllum
3921,Rhodophyta,Florideophyceae,Corallinales,Hapalidiaceae,Lithothamnion,Lithothamnion,Lithothamnion
3922,Rhodophyta,Florideophyceae,Corallinales,Hapalidiaceae,Lithothamnion,Lithothamnion glaciale,Lithothamnion glaciale
3923,Annelida,Polychaeta,Phyllodocida,Pilargidae,Litocorsa,Litocorsa stremma,Litocorsa stremma
3924,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Littorina,Littorina
3926,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Littorina mariae,Littorina fabalis
3925,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Littorina littorea,Littorina littorea
3927,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Littorina obtusata,Littorina obtusata
3928,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Littorina saxatilis,Littorina saxatilis
3929,Arthropoda,Arachnida,Trombidiformes,Halacaridae,Lohmannella,Lohmanella falcata,Lohmannella falcata
3930,Arthropoda,Arachnida,Trombidiformes,Halacaridae,Lohmannella,Lohmannella falcata,Lohmannella falcata
3931,Annelida,Polychaeta,Terebellida,Terebellidae,Loimia,Loimia,Loimia
3932,Annelida,Polychaeta,Terebellida,Terebellidae,Loimia,Loimia arborea,Loimia arborea
3933,Annelida,Polychaeta,Terebellida,Terebellidae,Loimia,Loimia medusa,Loimia medusa
3934,Mollusca,Cephalopoda,Myopsida,Loliginidae,,Loliginidae,Loliginidae
3935,Mollusca,Gastropoda,Nudibranchia,Lomanotidae,Lomanotus,Lomanotus,Lomanotus
3936,Mollusca,Gastropoda,Nudibranchia,Lomanotidae,Lomanotus,Lomanotus genei,Lomanotus genei
3937,Mollusca,Gastropoda,Nudibranchia,Lomanotidae,Lomanotus,Lomanotus marmoratus,Lomanotus marmoratus
3938,Rhodophyta,Florideophyceae,Rhodymeniales,Lomentariaceae,Lomentaria,Lomentaria clavellosa,Lomentaria clavellosa
3939,Arthropoda,Hexanauplia,Canuelloida,Longipediidae,Longipedia,Longipedia coronata,Longipedia coronata
3940,Arthropoda,Hexanauplia,Canuelloida,Longipediidae,Longipedia,Longipedia helgolandica,Longipedia helgolandica
3941,Arthropoda,Hexanauplia,Canuelloida,Longipediidae,Longipedia,Longipedia minor,Longipedia minor
3942,Arthropoda,Hexanauplia,Canuelloida,Longipediidae,Longipedia,Longipedia scotti,Longipedia scotti
3943,Arthropoda,Hexanauplia,Canuelloida,Longipediidae,,Longipediidae,Longipediidae
3944,Echinodermata,Asteroidea,Valvatida,Solasteridae,Lophaster,Lophaster furcifer,Lophaster furcifer
3946,Annelida,Clitellata,Haplotaxida,Naididae,Lophochaeta,Lophochaeta ignota,Lophochaeta ignota
3947,Arthropoda,Malacostraca,Lophogastrida,Lophogastridae,Lophogaster,Lophogaster typicus,Lophogaster typicus
3948,Arthropoda,Malacostraca,Lophogastrida,,,Lophogastrida,Lophogastrida
3949,Arthropoda,Malacostraca,Decapoda,Xanthidae,Lophozozymus,Lophozozymus incisus,Lophozozymus incisus
3950,Mollusca,Bivalvia,Lucinida,Lucinidae,Loripes,Loripes,Loripes
3951,Mollusca,Bivalvia,Lucinida,Lucinidae,Loripes,Loripes lucinalis,Loripes orbiculatus
3952,Mollusca,Bivalvia,Lucinida,Lucinidae,Loripes,Loripes orbiculatus,Loripes orbiculatus
3953,Mollusca,Bivalvia,Lucinida,Lucinidae,Loripinus,Loripinus fragilis,Loripinus fragilis
3954,Mollusca,Gastropoda,,Lottiidae,,Lottiidae,Lottiidae
3955,Cnidaria,Hydrozoa,Leptothecata,Lovenellidae,Lovenella,Lovenella,Lovenella
3956,Cnidaria,Hydrozoa,Leptothecata,Lovenellidae,Lovenella,Lovenella clausa,Lovenella clausa
3959,Entoprocta,,,Loxosomatidae,Loxosoma,Loxosoma,Loxosoma
3960,Entoprocta,,,Loxosomatidae,Loxosomella,Loxosomella,Loxosomella
3961,Entoprocta,,,Loxosomatidae,Loxosomella,Loxosomella atkinsae,Loxosomella atkinsae
3962,Entoprocta,,,Loxosomatidae,Loxosomella,Loxosomella murmanica,Loxosomella murmanica
3963,Entoprocta,,,Loxosomatidae,Loxosomella,Loxosomella phascolosomata,Loxosomella phascolosomata
3964,Entoprocta,,,Loxosomatidae,Loxosomella,Loxosomella scaura,Loxosomella scaura
3965,Entoprocta,,,Loxosomatidae,Loxosomella,Loxosomella varians,Loxosomella varians
3966,Cnidaria,Staurozoa,Stauromedusae,Lucernariidae,Lucernaria,Lucernaria quadricornis,Lucernaria quadricornis
3970,Mollusca,Bivalvia,Lucinida,Lucinidae,Lucinella,Lucinella divaricata,Lucinella divaricata
3969,Mollusca,Bivalvia,Lucinida,,,Lucinacea,Lucinida
3971,Mollusca,Bivalvia,Lucinida,Lucinidae,,Lucinidae,Lucinidae
3972,Mollusca,Bivalvia,Lucinida,Lucinidae,Lucinoma,Lucinoma borealis,Lucinoma borealis
3973,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Lugia,Lugia pterophora,Lugia pterophora
3974,Echinodermata,Asteroidea,Paxillosida,Luidiidae,Luidia,Luidia,Luidia
3975,Echinodermata,Asteroidea,Paxillosida,Luidiidae,Luidia,Luidia ciliaris,Luidia ciliaris
3976,Echinodermata,Asteroidea,Paxillosida,Luidiidae,Luidia,Luidia sarsi,Luidia sarsii
3977,Echinodermata,Asteroidea,Paxillosida,Luidiidae,Luidia,Luidia sarsii,Luidia sarsii
3978,Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbricalus,Lumbricalus campoyi,Lumbricalus campoyi
3979,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Lumbricillus,Lumbricillus,Lumbricillus
3980,Annelida,Polychaeta,,Maldanidae,Lumbriclymene,Lumbriclymene,Lumbriclymene
3981,Annelida,Polychaeta,,Maldanidae,Lumbriclymene,Lumbriclymene cylindricauda,Lumbriclymene cylindricauda
3982,Annelida,Polychaeta,,Maldanidae,Lumbriclymene,Lumbriclymene minor,Lumbriclymene minor
3984,Annelida,Clitellata,Lumbriculida,Lumbriculidae,,Lumbriculidae,Lumbriculidae
3985,Annelida,Clitellata,Lumbriculida,Lumbriculidae,Lumbriculus,Lumbriculus,Lumbriculus
3986,Annelida,Clitellata,Lumbriculida,Lumbriculidae,Lumbriculus,Lumbriculus variegatus,Lumbriculus variegatus
3987,Annelida,Polychaeta,Eunicida,Lumbrineridae,,Lumbrineridae,Lumbrineridae
3988,Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrinerides,Lumbrineridaes,Lumbrinerides
3989,Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrinerides,Lumbrineride,Lumbrinerides
3990,Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrinerides,Lumbrinerides,Lumbrinerides
3991,Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrinerides,Lumbrinerides acuta,Lumbrinerides acuta
3992,Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrinerides,Lumbrinerides amoureuxi,Lumbrinerides amoureuxi
3993,Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrinerides,Lumbrinerides laubieri,Lumbrinerides laubieri
3994,Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineriopsis,Lumbrineriopsis,Lumbrineriopsis
3995,Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineriopsis,Lumbrineriopsis paradoxa,Lumbrineriopsis paradoxa
3996,Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris,Lumbrineris,Lumbrineris
4018,Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris,Lumbrineriss,Lumbrineris
4021,Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris,Lumbrineris S magnidentata,Lumbrineris
3998,Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris,Lumbrineris aniara,Lumbrineris aniara
3999,Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris,Lumbrineris aniara cingulata,Lumbrineris aniara
4000,Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris,Lumbrineris carpinei,Lumbrineris carpinei
4001,Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris,Lumbrineris cingulata,Lumbrineris cingulata
